,loan_word,original_word,loan_word_ipas,original_word_ipas,Fast Levenshtein,Dolgo Prime Distance,Feature Edit Distance,Hamming Feature Distance,Weighted Feature Distance,Fast Levenshtein Distance Div Maxlen,label
377,गुफ़्तगू,مشغول,"['/ɡʊpʰ.t̪ə.ɡuː/', '/ɡʊf.t̪ə.ɡuː/', '/ɡʊpʰt̪.ɡuː/', '/ɡʊft̪.ɡuː/']","['/maʃ.ɣuːl/', '/maʃɣuːl/', '/maʃɣuːl/', '/mæʃɢuːl/', '/maʃɣul/']",7,3,1.5833333333333333,1.75,23.25,0.5384615384615384,0
378,अक्स,عکس,"['/əks/', '[əks̪]']","['/aks/', '/aks/', '/æks/', '/aks/']",1,0,0.125,0.125,1.25,0.14285714285714285,1
379,मौजूदगी,,['/mɔː.d͡ʒuːd̪.ɡiː/'],,19,6,4.041666666666667,4.458333333333334,35.125,1.0,0
380,क़ुव्वत,قوت,"['/kʊʋ.ʋət̪/', '/qʊʋ.ʋət̪/']","['/quːt/', '/quwwat/', '/qʊwwat/', '/ɢovvæt/', '/quvvat/', '/quːt̪/', '/qʊʋ.ʋət̪/']",0,0,0.0,0.0,0.0,0.0,1
381,बुलंद,,"['/bʊ.lənd̪/', '[bʊ.l̪ə̃n̪d̪]']",,11,4,2.9583333333333335,3.25,25.0,0.9166666666666666,0
382,दफ़तर,مسلمان,"['/d̪əpʰ.t̪əɾ/', '/d̪əf.t̪əɾ/']","['/musalmɑːn/', '/mʊsalmɒːn/', '/mosælmɒːn/', '/musalmɔːn/', '/mʊ.səl.mɑːn/']",9,5,2.7083333333333335,3.083333333333333,27.875,0.6,0
383,सर्द,سرد,"['/səɾd̪/', '[s̪əɾd̪]']","['/sa.ra.da/', '/sard/', '/saɾd/', '/saɾd/', '/sæɾd/', '/saɾd/']",2,0,0.16666666666666666,0.16666666666666666,1.5,0.2222222222222222,1
384,मज़ा,,"['/mə.d͡ʒɑː/', '[mə.d͡ʒäː]', '/mə.zɑː/', '[mə.zäː]']",,10,2,1.2291666666666667,1.375,13.125,1.0,0
385,पनाहगाह,پناهگاه,"['/pə.nɑːɦ.ɡɑːɦ/', '[pə.n̪äːɦ.ɡäːɦ]']","['/panɑːhɡɑːh/', '/panɒːhɡɒːh/', '/pænɒːhɡɒːh/', '/panɔːhɡɔːh/']",5,0,0.20833333333333331,0.20833333333333331,1.75,0.3125,1
386,शीशा,شیشه,"['/ʃiː.ʃɑː/', '[ʃiː.ʃäː]']","['/ʃiːʃa/', '/ʃiːʃa/', '/ʃiːʃe/', '/ʃiʃa/']",3,0,0.0,0.0,0.0,0.2727272727272727,1
387,कमान,command,"['/kə.mɑːn/', '[kə.mä̃ːn̪]']","['/kəˈmɑːnd/', '/kəˈmænd/']",2,1,0.9166666666666666,1.0,7.25,0.16666666666666666,1
388,ताशकंद,درزی,"['/t̪ɑːʃ.kənd̪/', '[t̪äːʃ.kə̃n̪d̪]']",['/dæɾˈziː/'],11,4,2.645833333333333,2.9166666666666665,24.625,0.7333333333333333,0
389,मंज़िल,منزل,"['/mə̃.d͡ʒɪl/', '[mə̃.d͡ʒɪl̪]', '/mə̃.zɪl/', '[mə̃.zɪl̪]']","['/man.zil/', '/manzil/', '/manzɪl/', '/mænzel/', '/manzil/']",3,1,1.0833333333333333,1.1666666666666667,9.0,0.2727272727272727,1
390,बुलबुल,بلبل,"['/bʊl.bʊl/', '[bʊl̪.bʊl̪]']","['/bulbul/', '/bʊlbʊl/', '/bolbol/', '/bulbul/']",1,0,0.0,0.0,0.0,0.09090909090909091,1
391,यतीम,یتیم,"['/jə.t̪iːm/', '[jə.t̪ĩːm]']","['/jatiːm/', '/jatiːm/', '/jætiːm/', '/jatim/']",3,0,0.16666666666666666,0.16666666666666666,1.5,0.25,1
392,हिलाल,,"['/ɦɪ.lɑːl/', '[ɦɪ.l̪äːl̪]']",,11,3,2.125,2.333333333333333,19.0,1.0,0
393,हुज़ूर,حضور,"['/ɦʊ.d͡ʒuːɾ/', '/ɦʊ.zuːɾ/']","['/huzuːɾ/', '/hʊzuːɾ/', '/hozuːɾ/', '/huzuɾ/', '/ɦʊ.zuːɾ/', '/ɦə.zuːɾ/']",0,0,0.0,0.0,0.0,0.0,1
394,वतन,وطن,"['/ʋə.t̪ən/', '[ʋə.t̪ə̃n̪]']","['/watan/', '/watan/', '/vætæn/', '/vatan/', '/watˤ.tˤan/', '[ˈwɑtˤ.tˤɑn]', '/wa.tˤan/', '[ˈwɑ.tˤɑn]']",4,0,0.4583333333333333,0.5416666666666667,4.75,0.36363636363636365,1
395,गज़,شاهزاده,"['/ɡəd͡ʒ/', '/ɡəz/']","['/ʃɑːhzɑːda/', '/ʃɒːhzɒːda/', '/ʃɒːhzɒːde/', '/ʃɔːhzɔːda/']",8,5,3.916666666666667,4.333333333333333,32.875,0.6153846153846154,0
396,दरबार,دربار,"['/d̪əɾ.bɑːɾ/', '[d̪əɾ.bäːɾ]', '/d̪əɾ.baɾ/']","['/daɾbɑːɾ/', '/daɾbɒːɾ/', '/dæɾbɒːɾ/', '/daɾbɔːɾ/']",3,0,0.16666666666666666,0.16666666666666666,1.5,0.23076923076923078,1
397,माह,,"['/mɑːɦ/', '[mäːɦ]']",,8,2,0.2916666666666667,0.33333333333333337,3.75,1.0,0
398,बेशुमार,,"['/beː.ʃʊ.mɑːɾ/', '[beː.ʃʊ.mäːɾ]']",,15,5,3.875,4.375,32.625,1.0,0
399,बस,,"['/bəs/', '[bəs̪]', '[bʌs]', '[bʌsʌ]']",,7,2,0.4375,0.45833333333333337,8.375,1.0,0
400,तबीयत,طبیعت,['/t̪ə.biː.jət̪/'],['/t̪ə.biː.jət̪/'],0,0,0.0,0.0,0.0,0.0,1
401,जारी,جاری,"['/d͡ʒɑː.ɾiː/', '[d͡ʒäː.ɾiː]', '/d͡ʑa.ɾi/', '[d͡ʑa.ɾiː]']","['/d͡ʒɑːɾi/', '/d͡ʒɒːɾɪ/', '/d͡ʒɒːɾe/', '/d͡ʒɔːɾi/']",2,0,0.041666666666666664,0.041666666666666664,0.5,0.15384615384615385,1
402,पंजा,تندرست,"['/pən.d͡ʒɑː/', '[pə̃n̪.d͡ʒäː]', '[pʌn̻d͡zä]']",['/t̪ən.d̪ʊ.ɾʊst̪/'],10,6,3.9791666666666665,4.458333333333333,33.625,0.5555555555555556,0
403,दहन,آفتاب,"['/d̪ə.ɦən/', '[d̪ɛ.ɦɛ̃n̪]', '/dɐ.ɦɐ.nɐ/', '/ˈd̪ɐ.ɦɐ.n̪ɐ/']","['/ɑːftɑːb/', '/ɒːftɒːb/', '/ɒːftɒːb/', '/ɔːftɔːb/']",7,4,1.2083333333333333,1.3749999999999998,23.5,0.6363636363636364,0
404,बबर,,['/bə.bəɾ/'],,10,4,2.229166666666667,2.541666666666667,21.875,1.0,0
405,सुक़रात,سقراط,"['/sʊk.ɾɑːt̪/', '[s̪ʊk.ɾäːt̪]', '/sʊq.ɾɑːt̪/', '[s̪ʊq.ɾäːt̪]']","['/suq.raːtˤ/', '/suqɾɑːt/', '/sʊqɾɒːt/', '/soɢɾɒːt/', '/suqɾɔːt/']",3,0,0.10416666666666666,0.125,1.0,0.23076923076923078,1
406,ज़िंदा,زنده,"['/d͡ʒɪn.d̪ɑː/', '[d͡ʒɪ̃n̪.d̪äː]', '/zɪn.d̪ɑː/', '[zɪ̃n̪.d̪äː]']","['/zinda/', '/zɪnda/', '/zende/', '/zinda/']",4,0,0.125,0.125,1.0,0.3333333333333333,1
407,लाल,,"['/lɑːl/', '[l̪äːl̪]', '/lal/']",,6,2,0.25,0.25,4.0,0.8571428571428571,0
408,साज़िश,سازش,"['/sɑː.d͡ʒɪʃ/', '[s̪äː.d͡ʒɪʃ]', '/sɑː.zɪʃ/', '[s̪äː.zɪʃ]']","['/sɑːziʃ/', '/sɒːzɪʃ/', '/sɒːzeʃ/', '/sɔːziʃ/', '/sɑː.zɪʃ/']",0,0,0.0,0.0,0.0,0.0,1
409,ज़्यादती,عکس,"['/d͡ʒjɑː.d̪ə.t̪iː/', '[d͡ʒjäː.d̪ə.t̪iː]', '/zjɑː.d̪ə.t̪iː/', '[zjäː.d̪ə.t̪iː]']","['/aks/', '/aks/', '/æks/', '/aks/']",13,5,3.916666666666667,4.333333333333334,32.625,0.7647058823529411,0
410,तराना,فارسی,"['/t̪ə.ɾɑː.nɑː/', '[t̪ə.ɾäː.n̪äː]']","['/fɑːɾsiː/', '/fɒːɾsiː/', '/fɒːɾsiː/', '/fɔːɾsiː/', '/fɑːɾ.siː/']",8,3,1.4375,1.625,16.0,0.5333333333333333,0
411,कारगर,سازش,"['/kɑːɾ.ɡəɾ/', '[käːɾ.ɡəɾ]']","['/sɑːziʃ/', '/sɒːzɪʃ/', '/sɒːzeʃ/', '/sɔːziʃ/', '/sɑː.zɪʃ/']",5,4,1.5833333333333333,1.875,18.375,0.4166666666666667,0
412,बख़्त,,"['/bəkʰt̪/', '/bəxt̪/']",,9,3,1.3750000000000002,1.5000000000000002,15.125,1.0,0
413,तुक्का,تکه,"['/t̪ʊk.kɑː/', '[t̪ʊk̚.käː]']",['[tekˈke]'],6,0,0.24999999999999997,0.24999999999999997,2.5,0.46153846153846156,1
414,काफ़ी,اشک,"['/kɑː.pʰiː/', '[käː.pʰiː]', '/kɑː.fiː/', '[käː.fiː]']","['/aʃk/', '/aʃk/', '/æʃk/', '/aʃk/']",7,3,1.3958333333333333,1.5833333333333333,17.625,0.6363636363636364,0
415,जहान,اسلام,"['/d͡ʒə.ɦɑːn/', '[d͡ʒə.ɦä̃ːn̪]']","['/ɪs.lɑm/', '/ʔislɑːm/', '/ʔɪslɒːm/', '/ʔeslɒːm/', '/ʔislɔːm/', '/ɪs.lɑːm/']",6,3,0.9166666666666667,1.0833333333333335,16.875,0.46153846153846156,0
416,आतिश,آتش,"['/ɑː.t̪ɪʃ/', '[äː.t̪ɪʃ]']","['/ɑːtʰaʃ/', '/ɒːtʰaʃ/', '/ɒːtʰæʃ/', '/ɔːtʰaʃ/']",3,0,0.20833333333333331,0.20833333333333331,1.75,0.2727272727272727,1
417,शिकार,,"['/ʃɪ.kɑːɾ/', '[ʃɪ.käːɾ]', '[sikär]']",,9,3,2.125,2.416666666666667,20.75,1.0,0
418,शेर,,['/ʃeːɾ/'],,8,2,0.5,0.5833333333333333,8.0,1.0,0
419,ख़ैरात,نوکر,"['/kʰɛː.ɾɑːt̪/', '[kʰɛː.ɾäːt̪]', '/xɛː.ɾɑːt̪/', '[xɛː.ɾäːt̪]']","['/nawkar/', '[noʊˈkæɾ]', '[noˈkæɾ]', '/næʊˈkæɾ/']",9,3,1.0833333333333335,1.2916666666666665,16.75,0.6428571428571429,0
420,जुदा,جدا,"['/d͡ʒʊ.d̪ɑː/', '[d͡ʒʊ.d̪äː]']","['/d͡ʒid.dan/', '/d͡ʒudɑː/', '/d͡ʒʊdɒː/', '/d͡ʒodɒː/', '/d͡ʒudɔː/', '/d͡ʒiddan/', '/d͡ʒɪddan/', '/d͡ʒeddæn/', '/d͡ʒiddan/', '/d͡ʒʊ.d̪ɑː/']",0,0,0.0,0.0,0.0,0.0,1
421,परवाना,بازیچه,"['/pəɾ.ʋɑː.nɑː/', '[pəɾ.ʋäː.n̪äː]']",['/bɒːziːˈtʃʰe/'],11,4,1.2291666666666667,1.5,23.125,0.7333333333333333,0
422,इत्तिहाद,خالق,"['/ɪt̪.t̪ɪ.ɦɑːd̪/', '[ɪt̪̚.t̪ɪ.ɦäːd̪]']","['/xaː.liq/', '/xɑːliq/', '/xɒːlɪq/', '/xɒːleɢ/', '/xɔːliq/', '/xɑː.lɪq/']",11,4,2.625,2.8749999999999996,23.875,0.6470588235294118,0
423,दरोग़ा,مال,"['/d̪ə.ɾoː.ɡɑː/', '[d̪ə.ɾoː.ɡäː]', '/d̪ə.ɾoː.ɣɑː/', '[d̪ə.ɾoː.ɣäː]']",['/maːl/'],10,3,3.1458333333333335,3.5833333333333335,28.625,0.6666666666666666,0
424,कीमिया,کیمیا,"['/kiː.mɪ.jɑː/', '[kiː.mi.jäː]']","['/kiːmiˈjɒː/', '[kʲiːmiˈjɒː]', '/kiː.mɪ.jɑː/']",0,0,0.0,0.0,0.0,0.0,1
425,आहिस्ता,تمنا,"['/ɑː.ɪs.t̪ɑː/', '[äː.ɪs̪.t̪äː]', '/ɑː.ɦɪs.t̪ɑː/', '[äː.ɦɪs̪.t̪äː]']",['/t̪ə.mən.nɑː/'],8,4,1.6458333333333335,1.7500000000000002,19.0,0.5333333333333333,0
426,दिलचस्प,دلچسپ,"['/d̪ɪl.t͡ʃəsp/', '[d̪ɪl̪.t͡ʃəs̪p]']",['/d̪ɪl.t͡ʃəsp/'],0,0,0.0,0.0,0.0,0.0,1
427,दंग,دنگ,"['/d̪əŋɡ/', '[d̪ə̃ŋɡ]']",['/donɡ/'],3,0,0.3125,0.33333333333333337,3.125,0.3333333333333333,1
428,आरज़ू,شیطانی,"['/ɑːɾ.d͡ʒuː/', '[äːɾ.d͡ʒuː]', '/ɑːɾ.zuː/', '[äːɾ.zuː]']","['/ʃajtɑːniː/', '/ʃajtɒːniː/', '/ʃejtɒːniː/', '/ʃajtɔːniː/']",8,3,3.145833333333333,3.5416666666666665,28.375,0.6153846153846154,0
429,कम-,نقاب,"['/kəm/', '[kə̃m]']","['/ni.qaːb/', '/niqɑːb/', '/nɪqɒːb/', '/neɢɒːb/', '/niqɔːb/', '/nɪ.qɑːb/', '/nə.qɑːb/']",6,3,2.0208333333333335,2.2083333333333335,18.5,0.5454545454545454,0
430,दर्जा,درجه,"['/d̪əɾ.d͡ʒɑː/', '[d̪əɾ.d͡ʒäː]']","['/daɾad͡ʒa/', '/daɾad͡ʒa/', '/dæɾæd͡ʒe/', '/daɾad͡ʒa/']",5,1,1.0625,1.1666666666666667,8.75,0.35714285714285715,1
431,नशा,نشئه,"['/nə.ʃɑː/', '[n̪ə.ʃäː]']",['[næːˈʃe]'],5,0,0.24999999999999997,0.24999999999999997,2.5,0.45454545454545453,1
432,मजनू,,"['/məd͡ʒ.nuː/', '[məd͡ʒ.n̪uː]']",,12,3,2.0416666666666665,2.25,16.875,0.9230769230769231,0
433,मग़ज़,مغز,"['/mə.ɡəd͡ʒ/', '/mə.ɣəz/']","['/maɣz/', '/maɣz/', '/mæɢz/', '/maɣz/']",3,1,1.0208333333333335,1.125,8.5,0.3,1
434,माजरा,,"['/mɑːd͡ʒ.ɾɑː/', '[mäːd͡ʒ.ɾäː]']",,14,3,2.041666666666667,2.3333333333333335,18.125,1.0,0
435,बुत,بت,['/bʊt̪/'],['/bʊt̪/'],0,0,0.0,0.0,0.0,0.0,1
436,यार,یار,"['/jɑːɾ/', '[jäːɾ]']","['/jɑːɾ/', '/jɒːɾ/', '/jɒːɾ/', '/jɔːɾ/', '/jɑːɾ/']",0,0,0.0,0.0,0.0,0.0,1
437,गुम,گم,"['/ɡʊm/', '[ɡʊ̃m]']","['/ɡum/', '/ɡʊm/', '/ɡom/', '/ɡum/']",0,0,0.0,0.0,0.0,0.0,1
438,रक़्स,رقص,"['/ɾəks/', '[ɾəks̪]', '/ɾəqs/', '[ɾəqs̪]']","['/ɾaqs/', '/ɾaqs/', '/ɾæɢs/', '/ɾaqs/', '/ra.ʔasˤ/', '[ˈrˤɑ.ʔɑsˤ]', '/ra.ɡasˤ/', '[ˈrˤɑ.ɡɑsˤ]']",1,0,0.125,0.125,1.25,0.125,1
439,बक्कम,بکم,"['/bək.kəm/', '[bək̚.kə̃m]']","['/bək.kəm/', '/bʊkm/']",0,0,0.0,0.0,0.0,0.0,1
440,हिरासत,,"['/ɦɪ.ɾɑː.sət̪/', '[ɦɪ.ɾäː.s̪ət̪]']",,15,5,3.8958333333333335,4.375,34.5,1.0,0
441,गिरह,جزیره,['/ɡɪ.ɾəɦ/'],"['/d͡ʒaziːɾa/', '/d͡ʒaziːɾa/', '/d͡ʒæziːɾe/', '/d͡ʒaziɾa/']",8,2,1.5625,1.875,17.0,0.6666666666666666,0
442,फ़िक्र,,"['/pʰɪk.ɾᵊ/', '/fɪk.ɾᵊ/']",,10,3,1.4583333333333335,1.6666666666666667,15.125,1.0,0
443,शहद,,"['/ʃə.ɦəd̪/', '[ʃɛ.ɦɛd̪]']",,11,4,2.2083333333333335,2.416666666666667,20.625,1.0,0
444,क़द,قد,"['/kəd̪/', '/qəd̪/']","['/qad.da/', '/qadd/', '/qad/', '/qudd/', '/qud/', '/ɡid/', '/ɡad/']",2,0,0.16666666666666666,0.16666666666666666,1.5,0.25,1
445,मसल,,"['/mə.səl/', '[mə.s̪əl̪]']",,10,4,2.1666666666666665,2.375,18.875,1.0,0
446,ख़्वाजा,جوان,"['/kʰʋɑː.d͡ʒɑː/', '[kʰʋäː.d͡ʒäː]', '/xʋɑː.d͡ʒɑː/', '[xʋäː.d͡ʒäː]']","['/d͡ʒawɑːn/', '/d͡ʒawɒːn/', '/d͡ʒævɒːn/', '/d͡ʒavɔːn/']",8,3,1.5,1.8333333333333333,21.875,0.5714285714285714,0
447,शादी,,"['/ʃɑː.d̪iː/', '[ʃäː.d̪iː]']",,12,3,1.2708333333333335,1.375,14.5,1.0,0
448,तमाम,هَاجَر,"['/t̪ə.mɑːm/', '[t̪ə.mä̃ːm]']","['/haː.ʒar/', '[ˈhæː.ʒar]', '[ˈhæː.d͡ʒar]']",7,3,0.8958333333333333,1.0416666666666667,14.125,0.5833333333333334,0
449,बोहरान,,"['/boːɦ.ɾɑːn/', '[boːɦ.ɾä̃ːn̪]']",,12,3,2.8541666666666665,3.2499999999999996,24.5,0.9230769230769231,0
450,गज़र,گزر,"['/ɡə.d͡ʒəɾ/', '/ɡə.zəɾ/']","['/ɡæzer/', '/ɡæzər/']",3,0,0.125,0.125,1.25,0.3,0
451,जन्नत,جنت,"['/d͡ʒən.nət̪/', '[d͡ʒə̃n̪.n̪ət̪]']",['/d͡ʒə.nː.ət̪/'],3,1,0.9583333333333333,1.0416666666666667,7.75,0.2,1
452,साहिब,,"['/sɑː.ɦɪb/', '[s̪äː.ɦɪb]', '/sɑː.ɦəb/', '[s̪äː.ɦəb]', '/sɑːɦb/', '[s̪äːɦb]', '/sɑːb/', '[s̪äːb]']",,8,2,0.39583333333333337,0.4166666666666667,7.625,1.0,0
453,मसीह,مَسِیح,"['/mə.siːɦ/', '[mə.s̪iːɦ]']","['/masiːh/', '/masiːh/', '/mæsiːh/', '/maseh/']",3,0,0.16666666666666666,0.16666666666666666,1.5,0.2727272727272727,1
454,कम-,کم,"['/kəm/', '[kə̃m]']","['/kam/', '/kam/', '/kæm/', '/kam/', '/kəmːᵊ/']",1,0,0.041666666666666664,0.041666666666666664,0.5,0.14285714285714285,1
455,बेहतर,,"['/bəɦ.t̪əɾ/', '[bɛɦ.t̪əɾ]']",,12,5,3.0625000000000004,3.4583333333333335,28.125,1.0,0
456,वर्ज़िश,ورزش,"['/ʋəɾ.d͡ʒɪʃ/', '/ʋəɾ.zɪʃ/']","['[væɾˈzeʃ]', '/ʋəɾ.zɪʃ/']",0,0,0.0,0.0,0.0,0.0,1
457,ख़ुश,خوش آمدید,"['/kʰʊʃ/', '/xʊʃ/']","['/xʷaʃ\xa0ɑːmadiːd/', '/xʊʃ\xa0ɒːmadiːd/', '/xoʃ\xa0ɒːmædiːd/', '/xuʃ\xa0ɔːmadid/', '/xʊʃ‿ɑːm.d̪iːd̪/']",11,5,4.5,5.0,36.25,0.6111111111111112,0
458,बा-,,"['/bɑː/', '[bäː]']",,7,2,1.1041666666666665,1.2083333333333333,10.875,1.0,0
459,हिसाब,,"['/ɦɪ.sɑːb/', '[ɦɪ.s̪äːb]']",,11,3,2.1875,2.4166666666666665,20.75,1.0,0
460,ख़ुदा हाफ़िज़,انگوری,"['/kʰʊ.d̪ɑː‿ɦɑː.pʰɪd͡ʒ/', '[kʰʊ.d̪äː‿ɦäː.pʰɪd͡ʒ]', '/xʊ.d̪ɑː‿ɦɑː.fɪz/', '[xʊ.d̪äː‿ɦäː.fɪz]']",['/əŋ.ɡuː.ɾiː/'],12,5,3.770833333333333,4.25,38.875,0.631578947368421,0
461,ख़ुशबू,خوشبو,"['/kʰʊʃ.buː/', '/xʊʃ.buː/']","['/xʷaʃbuː(j)/', '/xʊʃbuː(j)/', '/xoʃbuː(j)/', '/xuʃbɵː(j)/']",4,1,0.8958333333333334,1.0,7.25,0.3076923076923077,1
462,दिक़्क़त,هنر,"['/d̪ɪk.kət̪/', '[d̪ɪk̚.kət̪]', '/d̪ɪq.qət̪/']","['/hunaɾ/', '/hʊnaɾ/', '/honæɾ/', '/hunaɾ/']",9,4,1.8541666666666665,2.0833333333333335,22.75,0.6923076923076923,0
463,शागिर्द,,"['/ʃɑː.ɡɪɾd̪/', '[ʃäː.ɡɪɾd̪]']",,13,4,3.0000000000000004,3.375,28.75,1.0,0
464,जादू,جادو,"['/d͡ʒɑː.d̪uː/', '[d͡ʒäː.d̪uː]']","['/d͡ʒɑːduː/', '/d͡ʒɒːduː/', '/d͡ʒɒːduː/', '/d͡ʒɔːdu/', '/d͡ʒɑː.d̪uː/']",0,0,0.0,0.0,0.0,0.0,1
465,मुहर,,"['/mʊ.ɦəɾ/', '[mɔ.ɦɔɾ]']",,10,4,2.1875,2.5,19.375,1.0,0
466,तर,تر,"['/t̪əɾ/', '[t̪ʌɾʌ]', '[t̪ʌr]']","['/tɪɾ/', '[tɛɾ]', '[tɯɾ]', '[tɛɾ]', '[tæɾ]']",2,0,0.08333333333333333,0.08333333333333333,0.75,0.25,1
467,परवाना,پروانه,"['/pəɾ.ʋɑː.nɑː/', '[pəɾ.ʋäː.n̪äː]']",['[pʰæɾvɒːˈne]'],9,1,0.5624999999999999,0.6666666666666666,8.875,0.5625,1
468,बेगाना,,"['/beː.ɡɑː.nɑː/', '[beː.ɡäː.n̪äː]']",,14,2,2.916666666666667,3.2499999999999996,25.625,0.9333333333333333,0
469,दुश्वार,دشوار,"['/d̪ʊʃ.ʋɑːɾ/', '[d̪ʊʃ.ʋäːɾ]']","['/duʃwɑːɾ/', '/dʊʃwɒːɾ/', '/doʃvɒːɾ/', '/duʃvɔːɾ/']",4,0,0.2708333333333333,0.375,3.0,0.3076923076923077,1
470,या,,"['/jɑː/', '[jäː]', '[jä]', '[ja]', '/jɑː/', '/jɑː/']",,5,2,1.1875,1.2916666666666667,12.375,0.8333333333333334,0
471,आबरू,میز,"['/ɑːb.ɾuː/', '[äːb.ɾuː]']","['/meːz~miːz/', '/meːz~miːz/', '/miːz~miːz/', '/mez~miz/']",7,4,2.4375,2.75,22.75,0.5384615384615384,0
472,मुसलमान,,"['/mʊ.səl.mɑːn/', '[mʊ.s̪əl̪.mä̃ːn̪]']",,14,5,4.666666666666667,5.166666666666667,37.625,0.9333333333333333,0
473,मर्द,,"['/məɾd̪/', '/mɐɾ.dɐ/', '/ˈmɐɾ.d̪ɐ/']",,9,3,1.1875,1.375,12.125,1.0,0
474,तबाह,تباه,"['/t̪ə.bɑːɦ/', '[t̪ə.bäːɦ]']","['/tabɑːh/', '/tabɒːh/', '/tæbɒːh/', '/tabɔːh/']",4,0,0.20833333333333331,0.20833333333333331,1.75,0.3333333333333333,1
475,मंशा,,"['/mən.ʃɑː/', '[mə̃n̪.ʃäː]']",,10,2,2.020833333333333,2.25,16.875,0.9090909090909091,0
476,क़रार,قرار,"['/kə.ɾɑːɾ/', '[kə.ɾäːɾ]', '/qə.ɾɑːɾ/', '[qə.ɾäːɾ]']","['/qa.raːr/', '/qaɾɑːɾ/', '/qaɾɒːɾ/', '/ɢæɾɒːɾ/', '/qaɾɔːɾ/']",2,0,0.125,0.125,1.25,0.18181818181818182,1
477,शहमात,,"['/ʃəɦ.mɑːt̪/', '[ʃɛɦ.mäːt̪]']",,13,4,2.9791666666666665,3.2916666666666665,25.875,1.0,0
478,सितारा,,"['/sɪ.t̪ɑː.ɾɑː/', '[s̪ɪ.t̪äː.ɾäː]']",,15,3,3.0416666666666665,3.4166666666666665,27.25,1.0,0
479,क़िस्मत,پیش,"['/kɪs.mət̪/', '[kɪs̪.mət̪]', '/qɪs.mət̪/', '[qɪs̪.mət̪]']","['/peːʃ/', '/peːʃ/', '/piːʃ/', '/peʃ/']",8,4,2.958333333333333,3.25,24.5,0.6666666666666666,0
480,नरगिस,نرگس,"['/nəɾ.ɡɪs/', '[n̪əɾ.ɡɪs̪]']",['[næɾˈɡʲes]'],6,1,0.25,0.25,2.5,0.46153846153846156,1
481,शख़्स,,"['/ʃəkʰs/', '[ʃəkʰs̪]', '/ʃəxs/', '[ʃəxs̪]']",,8,3,1.4375000000000002,1.5416666666666667,16.75,1.0,0
482,हिंद,هند,"['/ɦɪnd̪/', '[ɦɪ̃n̪d̪]']","['/hind/', '/hɪnd/', '/hend/', '/hind/']",2,0,0.08333333333333333,0.08333333333333333,0.5,0.2222222222222222,1
483,मुंशी,منشی,"['/mʊn.ʃiː/', '[mʊ̃n̪.ʃiː]']","['/munˈʃiː/', '[monˈʃiː]']",2,0,0.08333333333333333,0.08333333333333333,0.75,0.18181818181818182,1
484,कुदरत,قدرت,['/kʊd̪.ɾət̪/'],"['/qudˈɾat/', '/qʊdˈɾat/', '/ɢodˈɾæt/', '/qudˈɾat/', '[ɢod̪ˈɾæt̪ʰ]']",5,0,0.24999999999999997,0.24999999999999997,2.25,0.38461538461538464,1
485,शोला,شعله,"['/ʃoː.lɑː/', '[ʃoː.l̪äː]']","['/ʃuʔla/', '/ʃʊʔla/', '/ʃoʔle/', '/ʃɵːʔla/']",4,1,0.9791666666666666,1.0833333333333335,7.75,0.36363636363636365,1
486,काग़ज़,جان,"['/kɑː.ɡəd͡ʒ/', '[käː.ɡəd͡ʒ]', '/kɑː.ɣəz/', '[käː.ɣəz]']","['/d͡ʒɑːn/', '/d͡ʒɒːn/', '/d͡ʒɒːn/', '/d͡ʒuːn/', '/d͡ʒɔːn/']",7,2,2.1458333333333335,2.375,20.375,0.6363636363636364,0
487,परंदा,پرنده,"['/pə.ɾən.d̪ɑː/', '[pə.ɾə̃n̪.d̪äː]']","['/paɾanda/', '/paɾanda/', '/pæɾænde/', '/paɾanda/']",7,0,0.375,0.375,3.5,0.4666666666666667,1
488,बाद,بعد,"['/bɑːd̪/', '[bäːd̪]']","['/baʔd/', '/baʔd/', '/bæʔd/', '/baʔd/', '/buʔd/', '/bʊʔd/', '/boʔd/', '/bɵːʔd/', '/baʕd/', '[ˈba.ʕ(ɪ)d]']",3,1,0.9375,1.0416666666666667,7.5,0.3333333333333333,1
489,अनार,انار,"['/ə.nɑːɾ/', '[ə.n̪äːɾ]', '[ʌnär]']","['/aˈnɑr/', '/anɑːɾ/', '/anɒːɾ/', '/ænɒːɾ/', '/anɔːɾ/', '/ə.nɑːɾ/']",0,0,0.0,0.0,0.0,0.0,1
490,क़हवा,سطح,"['/kəɦ.ʋɑː/', '[kɛɦ.ʋäː]', '/qəɦ.ʋɑː/', '[qɛɦ.ʋäː]']","['/satˤħ/', '/stˤaħ/', '/sath/', '/sath/', '/sæth/', '/sath/', '/satˤ.tˤaħ/', '[ˈsˤɑtˤ.tˤɑħ]']",7,2,1.5208333333333333,1.7916666666666667,19.25,0.6153846153846154,0
491,कासा,گلاب,"['/kɑː.sɑː/', '[käː.s̪äː]', '[kasa]']","['/ɡulɑːb/', '/ɡʊlɒːb/', '/ɡolɒːb/', '/ɡulɔːb/']",6,2,1.2708333333333335,1.4166666666666665,12.75,0.5454545454545454,0
